3145901;Ouro Branco;MG;67;2020-05-02
3153905;Raposos;MG;67;2020-05-02
3153509;Alto Jequitibá;MG;68;2020-05-03
3109006;Brumadinho;MG;68;2020-05-03
3113404;Caratinga;MG;68;2020-05-03
3127008;Fronteira;MG;68;2020-05-03
3132107;Itacarambi;MG;68;2020-05-03
3138609;Lima Duarte;MG;68;2020-05-03
3101102;Aimorés;MG;69;2020-05-04
3112604;Capinópolis;MG;70;2020-05-05
3117009;Comercinho;MG;70;2020-05-05
3134301;Itumirim;MG;70;2020-05-05
3135803;Jequitinhonha;MG;70;2020-05-05
3139250;Mamonas;MG;70;2020-05-05
3149002;Pedra Dourada;MG;70;2020-05-05
3152402;Poté;MG;70;2020-05-05
3157906;Santa Margarida;MG;70;2020-05-05
3165305;São Vicente de Minas;MG;70;2020-05-05
3114501;Carmópolis de Minas;MG;71;2020-05-06
3122009;Divino;MG;71;2020-05-06
3152105;Ponte Nova;MG;71;2020-05-06
3158409;Santana de Cataguases;MG;71;2020-05-06
3162708;São João do Paraíso;MG;71;2020-05-06
3172202;Wenceslau Braz;MG;71;2020-05-06
3101904;Alpinópolis;MG;72;2020-05-07
3102100;Alto Rio Doce;MG;72;2020-05-07
3106002;Bela Vista de Minas;MG;72;2020-05-07
3108909;Brazópolis;MG;72;2020-05-07
3113206;Carandaí;MG;72;2020-05-07
3120102;Couto de Magalhães de Minas;MG;72;2020-05-07
3123601;Elói Mendes;MG;72;2020-05-07
3130507;Ilicínea;MG;72;2020-05-07
3133758;Itaú de Minas;MG;72;2020-05-07
3137809;Lambari;MG;72;2020-05-07
3139805;Mar de Espanha;MG;72;2020-05-07
3149804;Perdizes;MG;72;2020-05-07
3161403;São Francisco do Glória;MG;72;2020-05-07
3167905;Tabuleiro;MG;72;2020-05-07
3169208;Tombos;MG;72;2020-05-07
3100104;Abadia dos Dourados;MG;73;2020-05-08
3104601;Astolfo Dutra;MG;73;2020-05-08
3111903;Cana Verde;MG;73;2020-05-08
3114006;Carmo da Mata;MG;73;2020-05-08
3116605;Cláudio;MG;73;2020-05-08
3121803;Dionísio;MG;73;2020-05-08
3137700;Lajinha;MG;73;2020-05-08
3139607;Mantena;MG;73;2020-05-08
3140852;Matias Cardoso;MG;73;2020-05-08
3150901;Piranguçu;MG;73;2020-05-08
3155405;Rio Novo;MG;73;2020-05-08
3157203;Santa Bárbara;MG;73;2020-05-08
3170578;Vargem Alegre;MG;73;2020-05-08
3110301;Caldas;MG;74;2020-05-09
3112307;Capelinha;MG;74;2020-05-09
3125952;Fervedouro;MG;74;2020-05-09
3131901;Itabirito;MG;74;2020-05-09
3132701;Itambacuri;MG;74;2020-05-09
3141405;Medina;MG;74;2020-05-09
3142809;Monte Alegre de Minas;MG;74;2020-05-09
3145059;Nova Porteirinha;MG;74;2020-05-09
3154101;Recreio;MG;74;2020-05-09
3154507;Riacho dos Machados;MG;74;2020-05-09
3162559;São João do Manhuaçu;MG;74;2020-05-09
3101631;Alfredo Vasconcelos;MG;75;2020-05-10
3117900;Congonhal;MG;75;2020-05-10
3124609;Estrela Dalva;MG;75;2020-05-10
3146305;Padre Paraíso;MG;75;2020-05-10
3159308;Santa Rita de Jacutinga;MG;75;2020-05-10
3162302;São João da Mata;MG;75;2020-05-10
3110202;Cajuri;MG;76;2020-05-11
3115003;Cascalho Rico;MG;76;2020-05-11
3115508;Caxambu;MG;76;2020-05-11
3156908;Sacramento;MG;76;2020-05-11
3160009;Santo Antônio do Aventureiro;MG;76;2020-05-11
3110905;Campanha;MG;77;2020-05-12
3111002;Campestre;MG;77;2020-05-12
3118007;Congonhas;MG;77;2020-05-12
3128105;Guapé;MG;77;2020-05-12
3138005;Laranjal;MG;77;2020-05-12
3145000;Nova Ponte;MG;77;2020-05-12
3154457;Riachinho;MG;77;2020-05-12
3155801;Rio Pomba;MG;77;2020-05-12
3112000;Candeias;MG;78;2020-05-13
3114303;Carmo do Paranaíba;MG;78;2020-05-13
3116209;Chiador;MG;78;2020-05-13
3120508;Cristina;MG;78;2020-05-13
3120805;Cruzília;MG;78;2020-05-13
3123700;Engenheiro Caldas;MG;78;2020-05-13
3124807;Estrela do Sul;MG;78;2020-05-13
3134905;Jacutinga;MG;78;2020-05-13
3137007;Ladainha;MG;78;2020-05-13
3147204;Paraguaçu;MG;78;2020-05-13
3148707;Pedra Azul;MG;78;2020-05-13
3150604;Piracema;MG;78;2020-05-13
3150802;Piranga;MG;78;2020-05-13
3156304;Rodeiro;MG;78;2020-05-13
3157104;Salto da Divisa;MG;78;2020-05-13
3162922;São Joaquim de Bicas;MG;78;2020-05-13
3170750;Varjão de Minas;MG;78;2020-05-13
3170800;Várzea da Palma;MG;78;2020-05-13
3102605;Andradas;MG;79;2020-05-14
3102803;Andrelândia;MG;79;2020-05-14
3107307;Bocaiúva;MG;79;2020-05-14
3121100;Delfim Moreira;MG;79;2020-05-14
3130903;Inhapim;MG;79;2020-05-14
3142106;Miradouro;MG;79;2020-05-14
3143401;Monte Sião;MG;79;2020-05-14
3145604;Oliveira;MG;79;2020-05-14
3147600;Passa Quatro;MG;79;2020-05-14
3151008;Piranguinho;MG;79;2020-05-14
3151305;Piraúba;MG;79;2020-05-14
3172004;Visconde do Rio Branco;MG;79;2020-05-14
3103405;Araçuaí;MG;80;2020-05-15
3109709;Cachoeira de Minas;MG;80;2020-05-15
3113602;Careaçu;MG;80;2020-05-15
3115904;Chácara;MG;80;2020-05-15
3117702;Conceição do Rio Verde;MG;80;2020-05-15
3119906;Córrego do Bom Jesus;MG;80;2020-05-15
3121605;Diamantina;MG;80;2020-05-15
3139201;Malacacheta;MG;80;2020-05-15
3142205;Miraí;MG;80;2020-05-15
3145877;Orizânia;MG;80;2020-05-15
3147402;Paraopeba;MG;80;2020-05-15
3148905;Pedra do Indaiá;MG;80;2020-05-15
3151404;Pitangui;MG;80;2020-05-15
3159902;Santo Antônio do Amparo;MG;80;2020-05-15
3161007;São Domingos do Prata;MG;80;2020-05-15
3162575;São João do Manteninha;MG;80;2020-05-15
3111101;Campina Verde;MG;81;2020-05-16
3115359;Catas Altas;MG;81;2020-05-16
3124906;Eugenópolis;MG;81;2020-05-16
3128006;Guanhães;MG;81;2020-05-16
3128501;Guarará;MG;81;2020-05-16
3130200;Igaratinga;MG;81;2020-05-16
3130606;Inconfidentes;MG;81;2020-05-16
3132305;Itaipé;MG;81;2020-05-16
3135704;Jequitibá;MG;81;2020-05-16
3152907;Pratápolis;MG;81;2020-05-16
3161205;São Francisco de Paula;MG;81;2020-05-16
3162005;São Gonçalo do Sapucaí;MG;81;2020-05-16
3164803;São Sebastião do Rio Preto;MG;81;2020-05-16
3105905;Barroso;MG;82;2020-05-17
3109808;Cachoeira Dourada;MG;82;2020-05-17
3139904;Maria da Fé;MG;82;2020-05-17
3140704;Mateus Leme;MG;82;2020-05-17
3102209;Alvarenga;MG;83;2020-05-18
3121209;Delfinópolis;MG;83;2020-05-18
3132602;Itamarati de Minas;MG;83;2020-05-18
3144359;Naque;MG;83;2020-05-18
3146107;Ouro Preto;MG;83;2020-05-18
3100500;Açucena;MG;84;2020-05-19
3116308;Cipotânea;MG;84;2020-05-19
3124005;Ervália;MG;84;2020-05-19
3132909;Itamogi;MG;84;2020-05-19
3145455;Olhos-d'Água;MG;84;2020-05-19
3161908;São Gonçalo do Rio Abaixo;MG;84;2020-05-19
3162948;São José da Barra;MG;84;2020-05-19
3122108;Divino das Laranjeiras;MG;85;2020-05-20
3126901;Frei Inocêncio;MG;85;2020-05-20
3135308;Japaraíba;MG;85;2020-05-20
3136009;Joaíma;MG;85;2020-05-20
3171501;Mathias Lobato;MG;85;2020-05-20
3140902;Matipó;MG;85;2020-05-20
3154002;Raul Soares;MG;85;2020-05-20
3155702;Rio Piracicaba;MG;85;2020-05-20
3166907;Serrania;MG;85;2020-05-20
3167103;Serro;MG;85;2020-05-20
3164472;São Sebastião do Anta;MG;85;2020-05-20
3170008;Ubaí;MG;85;2020-05-20
3101003;Águas Vermelhas;MG;85;2020-05-20
3103603;Arantina;MG;86;2020-05-21
3127602;Gouveia;MG;86;2020-05-21
3129301;Iapu;MG;86;2020-05-21
3144607;Nepomuceno;MG;86;2020-05-21
3108206;Bonfinópolis de Minas;MG;87;2020-05-22
3112109;Caparaó;MG;87;2020-05-22
3119104;Corinto;MG;87;2020-05-22
3123809;Engenheiro Navarro;MG;87;2020-05-22
3129202;Heliodora;MG;87;2020-05-22
3129509;Ibiá;MG;87;2020-05-22
3153004;Pratinha;MG;87;2020-05-22
3154309;Resplendor;MG;87;2020-05-22
3154705;Ribeirão Vermelho;MG;87;2020-05-22
3154804;Rio Acima;MG;87;2020-05-22
3155306;Rio Manso;MG;87;2020-05-22
3167509;Simão Pereira;MG;87;2020-05-22
3164431;São Sebastião da Vargem Alegre;MG;87;2020-05-22
3109253;Bugre;MG;88;2020-05-23
3116001;Chalé;MG;88;2020-05-23
3126505;Francisco Badaró;MG;88;2020-05-23
3140605;Materlândia;MG;88;2020-05-23
3144656;Ninheira;MG;88;2020-05-23
3148202;Patrocínio do Muriaé;MG;88;2020-05-23
3155504;Rio Paranaíba;MG;88;2020-05-23
3159704;Santa Rosa da Serra;MG;88;2020-05-23
3168101;Tapira;MG;88;2020-05-23
3169000;Tocantins;MG;88;2020-05-23
3108800;Braúnas;MG;89;2020-05-24
3118700;Coqueiral;MG;89;2020-05-24
3123205;Dores do Indaiá;MG;89;2020-05-24
3138104;Lassance;MG;89;2020-05-24
3144672;Nova Belém;MG;89;2020-05-24
3152808;Prata;MG;89;2020-05-24
3159803;Santa Vitória;MG;89;2020-05-24
3112703;Capitão Enéas;MG;90;2020-05-25
3126000;Florestal;MG;90;2020-05-25
3142007;Mirabela;MG;90;2020-05-25
3103751;Araporã;MG;91;2020-05-26
3111804;Canápolis;MG;91;2020-05-26
3112505;Capim Branco;MG;91;2020-05-26
3113503;Carbonita;MG;91;2020-05-26
3117504;Conceição do Mato Dentro;MG;91;2020-05-26
3118403;Conselheiro Pena;MG;91;2020-05-26
3131208;Ipanema;MG;91;2020-05-26
3147808;Passa-Vinte;MG;91;2020-05-26
3165602;Senador Cortes;MG;91;2020-05-26
3166956;Serranópolis de Minas;MG;91;2020-05-26
3161502;São Geraldo;MG;91;2020-05-26
3165008;São Tiago;MG;91;2020-05-26
3168051;Taparuba;MG;91;2020-05-26
3120151;Crisólita;MG;92;2020-05-27
3122355;Divisa Alegre;MG;92;2020-05-27
3122504;Dom Cavati;MG;92;2020-05-27
3127800;Grão Mogol;MG;92;2020-05-27
3130804;Ingaí;MG;92;2020-05-27
3134004;Itinga;MG;92;2020-05-27
3135209;Januária;MG;92;2020-05-27
3136405;Joaquim Felício;MG;92;2020-05-27
3141702;Mesquita;MG;92;2020-05-27
3155207;Rio Espera;MG;92;2020-05-27
3158607;Santana do Deserto;MG;92;2020-05-27
3107000;Biquinhas;MG;93;2020-05-28
3112406;Capetinga;MG;93;2020-05-28
3119609;Coronel Pacheco;MG;93;2020-05-28
3120003;Córrego Novo;MG;93;2020-05-28
3121258;Delta;MG;93;2020-05-28
3135001;Jaguaraçu;MG;93;2020-05-28
3137106;Lagamar;MG;93;2020-05-28
3137502;Lagoa Formosa;MG;93;2020-05-28
3142700;Montalvânia;MG;93;2020-05-28
3152006;Pompéu;MG;93;2020-05-28
3167400;Silvianópolis;MG;93;2020-05-28
3168507;Teixeiras;MG;93;2020-05-28
3104908;Baependi;MG;94;2020-05-29
3105400;Barão de Cocais;MG;94;2020-05-29
3114402;Carmo do Rio Claro;MG;94;2020-05-29
3117801;Conceição dos Ouros;MG;94;2020-05-29
3121308;Descoberto;MG;94;2020-05-29
3127503;Gonzaga;MG;94;2020-05-29
3146909;Papagaios;MG;94;2020-05-29
3158508;Santana de Pirapama;MG;94;2020-05-29
3162609;São João do Oriente;MG;94;2020-05-29
3171402;Vieiras;MG;94;2020-05-29
3107802;Bom Jesus do Galho;MG;95;2020-05-30
3109204;Buenópolis;MG;95;2020-05-30
3116704;Coimbra;MG;95;2020-05-30
3123528;Durandé;MG;95;2020-05-30
3142304;Moeda;MG;95;2020-05-30
3145406;Olaria;MG;95;2020-05-30
3150703;Pirajuba;MG;95;2020-05-30
3158300;Santana da Vargem;MG;95;2020-05-30
3160306;Santo Antônio do Jacinto;MG;95;2020-05-30
3163003;São José da Safira;MG;95;2020-05-30
3100708;Água Comprida;MG;95;2020-05-30
3102050;Alto Caparaó;MG;96;2020-05-31
3113107;Caranaíba;MG;96;2020-05-31
3114600;Carrancas;MG;96;2020-05-31
3115409;Catas Altas da Noruega;MG;96;2020-05-31
3150000;Pescador;MG;96;2020-05-31
3150570;Pintópolis;MG;96;2020-05-31
3151909;Pocrane;MG;96;2020-05-31
3163300;São José do Divino;MG;96;2020-05-31
3170503;Urucânia;MG;96;2020-05-31
3126703;Francisco Sá;MG;97;2020-06-01
3139102;Madre de Deus de Minas;MG;97;2020-06-01
3144706;Nova Era;MG;97;2020-06-01
3102506;Amparo do Serra;MG;98;2020-06-02
3123858;Entre Folhas;MG;98;2020-06-02
3138807;Luz;MG;98;2020-06-02
3165909;Senador Modestino Gonçalves;MG;98;2020-06-02
3102902;Antônio Carlos;MG;99;2020-06-03
3103009;Antônio Dias;MG;99;2020-06-03
3105707;Barra Longa;MG;99;2020-06-03
3114105;Carmo de Minas;MG;99;2020-06-03
3130408;Ijaci;MG;99;2020-06-03
3156007;Rio Vermelho;MG;99;2020-06-03
3157658;Santa Helena de Minas;MG;99;2020-06-03
3103801;Arapuá;MG;100;2020-06-04
3109303;Buritis;MG;100;2020-06-04
3114709;Carvalhópolis;MG;100;2020-06-04
3131802;Itabirinha;MG;100;2020-06-04
3136108;Joanésia;MG;100;2020-06-04
3145109;Nova Resende;MG;100;2020-06-04
3170057;Ubaporanga;MG;100;2020-06-04
3100906;Águas Formosas;MG;100;2020-06-04
3102308;Alvinópolis;MG;101;2020-06-05
3109402;Buritizeiro;MG;101;2020-06-05
3110103;Caiana;MG;101;2020-06-05
3113008;Caraí;MG;101;2020-06-05
3128402;Guarani;MG;101;2020-06-05
3135076;Jampruca;MG;101;2020-06-05
3136504;Jordânia;MG;101;2020-06-05
3136306;João Pinheiro;MG;101;2020-06-05
3140555;Mata Verde;MG;101;2020-06-05
3143203;Monte Santo de Minas;MG;101;2020-06-05
3136603;Nova União;MG;101;2020-06-05
3149200;Pedrinópolis;MG;101;2020-06-05
3154903;Rio Casca;MG;101;2020-06-05
3156452;Rosário da Limeira;MG;101;2020-06-05
3157708;Santa Juliana;MG;101;2020-06-05
3167301;Silveirânia;MG;101;2020-06-05
3107703;Bom Jesus do Amparo;MG;102;2020-06-06
3111408;Campo Florido;MG;102;2020-06-06
3117207;Conceição das Pedras;MG;102;2020-06-06
3117876;Confins;MG;102;2020-06-06
3119708;Coronel Xavier Chaves;MG;102;2020-06-06
3130309;Iguatama;MG;102;2020-06-06
3131604;Iraí de Minas;MG;102;2020-06-06
3138906;Machacalis;MG;102;2020-06-06
3143153;Monte Formoso;MG;102;2020-06-06
3145356;Novo Oriente de Minas;MG;102;2020-06-06
3157500;Santa Efigênia de Minas;MG;102;2020-06-06
3164100;São Pedro do Suaçuí;MG;102;2020-06-06
3164308;São Roque de Minas;MG;102;2020-06-06
3170438;União de Minas;MG;102;2020-06-06
3105103;Bambuí;MG;103;2020-06-07
3118809;Coração de Jesus;MG;103;2020-06-07
3122603;Dom Joaquim;MG;103;2020-06-07
3128253;Guaraciama;MG;103;2020-06-07
